link,level,name
https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/32_Saying_goodbye.html,A1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/33_We_are_giving_blood_today.html,A1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/1 Stan likes to ride his bike.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/2 Donna and Bill had lunch together.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/3 These_are_Lisas_children.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/4_a_farm.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/5_Luke_and_Sandra_and_a_baby.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/6_Matthew_gets_ready_to_go.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/7_Carolyn_recently_lost_her_husband.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/8_Skyscrapers.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/9_Patty_invited_some_friends_to_dinner.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/10_Raccoons.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/11_Luke_and_Sandras_baby.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/12_go_kart.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/13_Look_Theres_a_jukebox.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/14_Stan_lost_his_job.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/15_a_plum_tree.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/16_Going_swimming.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/17_Picking_apples.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/18_Spring.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/19_Summer.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/20_Backyard_barbeque.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/21_Fall_is_in_the_air.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/22_Wally_worked_on_his_house.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/23_I_used_to_drive_to_work.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/24_Winter_is_a_long_season.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/25_Finding_a_new_job.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/26_Isabella_and_Brandon_went_to_the_beach.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/27_Americans_drink_a_lot_of_coffee.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/28_a_license_to_drive.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/29_Dan_has_to_do_laundry.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/30_Jimmy_needs_to_go.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/31_Alex_delivers_pizza.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/32_beat_the_heat.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/33_Valerie_is_going_through_a_divorce.html,A2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/1_Christine_is_a_photographer.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/2_Joe_wants_to_play_baseball.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/3_Bill_works_as_a_handyman.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/4_Christine_and_Tom.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/5_Jessica_and_Al.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/6_Barb_and_Don_recycle.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/7_A_good_diet_and_regular_exercise.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/8_Spencer_has_been_riding_a_skateboard.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/9_Stuck_in_traffic.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/10_Janice_is_a_careful_shopper.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/11_Janice_plays_the_cello.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/12_Laura_got_a_bike.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/13_Miguel_moved_to_the_United_States.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/14_Lets_order_a_pizza.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/15_George_is_the_boss.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/16_School_vacation.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/17_Kevin_wants_to_become_a_basketball_player.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/18_The_students_were_not_cooperative.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/19_Tammy_gets_along_with_everyone.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/20_Oscar_and_Angela_are_dating.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/21_Living_in_the_city.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/22_College_life.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/23_The_holiday_season_is_upon_us.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/24_Do_you_like_to_fly.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/25_Its_The_Election_Season.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/26_Sylvia_wants_to_buy_a_car.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Yellow_Level_Reading/27_Boris_is_thinking_about_quitting.html,B1,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/1_United_Nations.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/2_The_police_were_called.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/3_Sculpture_Garden.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/4_North_America.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/5_Marty_went_to_Washington.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/6_Earth_Day.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/7_Climate_Change.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/8_We_lost_our_power.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/9_Our_class_visited_a_college.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/10_Alice_was_taken_to_the_hopital.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/11_St_Patricks_Day.html,B2,learnamericanenglishonline
https://www.learnamericanenglishonline.com/Reading/Green_Level_Reading/12_Katies_feelings.html,B2,learnamericanenglishonline
