source_text,level,link,name,metadata
"Brian went to the doctor. His mother took him there for a checkup. He also needed to get a flu shot, so he was a little nervous. After Brian and his mother arrived at the doctors office, they sat in the waiting room for about ten minutes. Then a nurse called for Brian. He and his mother went to another smaller room and the nurse told Brian to step on a scale. She weighed him and measured his height. Next, the nurse took his blood pressure and asked him some questions. When the doctor came into the room, he listened to Brians heart and his breathing with a stethoscope. He checked Brians eyes, ears, nose, mouth, and other parts of his body. He was a very nice doctor. At the end of the visit, the nurse returned with a small syringe. When Brian saw the needle, he started to cry. ""This is going to be fast and easy,"" said the nurse. ""You dont want to get the flu, do you?"" The nurse rubbed a little alcohol on his upper arm. Brian turned his face away. He knew the shot was necessary. Soon it was over. The nurse put a band aid on his arm and gave him a sucker. After the visit to the doctors office, Brian and his mother went to the park. Brian was happy to know that he wont need another shot until next year when he visits the doctor again.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/16_Brian_went_to_the_doctor.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/135749577&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '16. Brian went to the doctor.'}"
"Leonardo and Rachel each have a cat. Leonardos cat is gray. Rachels is orange. His is small. Hers is quite large. They both love cats. Leonardos cat is named ""Stormy."" Stormy is a female cat. Shes a playful kitten, but sometimes she bites. Last year Stormy ran away. Leonardo was very sad, but then the cat came back. Now he keeps her inside and doesnt let her out of the house. Rachel received her cat as a gift when she was just six years old. Rachel named him ""Leo."" Leo is a male cat. Now hes old and he sleeps all the time. Leo likes to go outside and catch mice. He stays in the neighborhood and he always returns at night. Who gave Rachel her cat? Leonardo did. Hes Rachels grandfather!",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/17_Leonardo_and_Rachels_cats.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/136429866&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '17. Leonardo and Rachel each have a cat.'}"
"Our neighbor just had a baby. Everyone in the neighborhood is excited. The woman who had the baby is named Tatyana. She lives in the apartment next door with her husband, George. Theyre both from Ukraine. They moved to the United States just three months ago. They plan to stay in the United States and raise a family here. Tatyana will stay home and take care of her baby. George works as a bricklayer. Right now the company he works for is very busy, so he makes enough money to support his family. Georges coworkers organized a baby shower for Tatyana and George and bought many things for them. They bought a crib, a changing table, some baby toys, and a lot of diapers. The new parents still need a stroller, baby bottles, and many other things that a newborn baby has to have. We bought a teddy bear for the baby. Were so thrilled that they live next door to us!",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/18_Our_neighbor_just_had_a_baby.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/136609472&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '18. Our neighbor just had a baby.'}"
"Tony surfs all summer long. He lives in southern California where surfing is a very popular sport. Almost every day after work, he goes to the beach with his surfboard to meet his friends and see what the waves look like. Some days the water is calm, but small waves are not good for surfing. Its important to have big waves. On days when the waves are big, there are a lot of surfers. Sometimes it gets too crowded. A lot of people like to watch Tony surf. Hes very good at it. Someday he wants to become a professional surfer, but his parents want him to become a doctor. Next month Tony is going down to Mexico to surf. His friends tell him that the waves are bigger there, and there arent too many surfers.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/19_Tony_surfs_all_summer_long.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/136610791&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '19. Tony surfs all summer long.'}"
"Patricia and Graciela are returning to school this week. Both of them are going to be juniors in high school. In the American school system, a junior is a student in the eleventh grade. There are twelve grades altogether. Last year was their sophomore year. Thats also known as the tenth grade. They entered high school as freshmen. A freshman is a student in the ninth grade. Patricia and Graciela are excited about this school year. Patricia is going to take chemistry for the first time, and Graciela is going to take an advanced physics class. They know that their courses will be very difficult, but they are good students and study hard. Good luck to both of them.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/20_Patricia_and_Graciela_returning_to_school.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/137223625&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '20. Patricia and Graciela are returning to school.'}"
"Sharon and Bill went out for dinner last night. Normally, on a Friday night they stay at home with their four children, but last night was their tenth wedding anniversary. They decided to go out to a restaurant to celebrate ten years together as a married couple. Bill made reservations, and Sharon found a babysitter for the kids. When they arrived at the restaurant, the hostess greeted them at the door. She showed them to their table, and she gave them menus. Soon the waiter came to the table and took orders for drinks. Bill ordered a beer and Sharon ordered a glass of wine, but they were not ready to order food yet. They wanted to take some time to look over the menu. It had many interesting items to choose from. When the waiter returned to their table, he took their food order. Bill ordered a steak and a potato. Sharon ordered salmon and rice. Each meal came with a salad. The food was delicious! Before they left to go home, Bill had a surprise for Sharon. It was a necklace. She was very surprised. Sharon had a gift for Bill, too. It was a new iPhone. Bill loves technology. Both of them had a really good time last night. They were happy to be together, and they were happy about their marriage.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/21_Sharon_and_Bill_went_out_for_dinner.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/137627356&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '21. Sharon and Bill went out for dinner last night.'}"
"Mr. Jefferson is a math teacher. Hes a good teacher, but sometimes hes very strict. Some students really dont like him or his class. They say hes mean. Students have to sit in assigned seats, and no one can talk when he is talking. If someone misbehaves, he gives out a detention. Last week, Darnesha Brown got in trouble because she didnt do her homework. Mr. Jefferson called Darneshas parents to tell them what happend, and her parents grounded her for a week. The next time Mr. Brown asked Darnesha for her homework, she had it. A few days ago, a student threw a paper airplane across the room. It hit Mr. Jefferson in the back of his head. When he turned around, he was very angry. He immediately found out who did it. It was Bobby Nelson. Mr. Jefferson sent Bobby to the principals office. He got into big trouble.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/22_Mr_Jefferson_is_a_math_teacher.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/137974437&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '22. Mr. Jefferson is a math teacher.'}"
"Diana works as a nurse. She likes her job very much because she likes to help people. She also worked as a nurse when she lived in Bulgaria.  Diana works at a hospital in the evenings. Her shift begins at 10 p.m. and ends at 8 a.m. in the morning. She would like to work during the day, but right now the hospital needs her at night. Do you see the clipboard in her hand? She uses a list on the clipboard to check on patients. Today shes checking to see if the patients have the right medication. Last night one of her patients died. It was an 86-year-old woman. She died of heart failure. Diana was sad about it, but dealing with death is a part of her job.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/23_Diana_works_as_a_nurse.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/151751399&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '23. Diana works as a nurse.'}"
It snowed last night. We got five inches of new snow. Thats almost half a foot. Ill go outside soon and shovel the snow off of the sidewalk so that no one slips.  Everyone is very excited about the snow. There is just a week left before Christmas and the snow puts people into a holiday mood. It brightens everything during the day. Light reflects off of the white surface of the snow at night. This makes it easy to see in the darkness. It will remain cold and snowy for the next three months. Thats okay. There are many fun things to do when there is snow on the ground. We can go sledding or skiing. We can also go skating as soon as the lakes freeze.,A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/24_It_snowed_last_night.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/152010095&color=ff5500&auto_play=false&hide_related=false&show_artwork=true&show_comments=true&show_user=true&show_reposts=false', 'title': '24. It snowed last night.'}"
"The Winter Olympic Games happen once every four years. This year the games were in Sochi, Russia. The previous Winter Olympic Games were in Vancouver, Canada in 2010. Athletes come to the Olympic games from all over the world. They compete against each other in many different winter sports such as skiing, skating, bobsledding, and hockey. Winners receive medals. The top prize is a gold medal. Second prize is a silver medal, and third prize is a bronze medal. The winners receive their medals at an awards ceremony, but everyone who competes in the Olympics is a winner. Its an honor to participate in this peaceful, global event.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/25_The_Winter_Olympic_Games.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/152508229&color=ff5500&auto_play=false&hide_related=false&show_artwork=true&show_comments=true&show_user=true&show_reposts=false', 'title': '25. The Winter Olympic Games happen once every four years.'}"
"Its baseball season. Every year baseball season begins in early spring. The first baseball game of the year is called ""opening day."" This week, baseball parks around the United States celebrated opening day.  Baseball is a popular sport in North America and in many Latin American countries. Its also popular in Japan. Its a simple sport, but it confuses people who dont know how to play the game. When people watch baseball, they like to eat hot dogs, popcorn, and pretzels. Baseball fans also drink a lot of soft drinks and beer. Sometimes the game gets boring. Sometimes its very exciting. Its a fun game to play and to watch. If you live in the United States, its a good idea to learn how the game of baseball is played. Many people talk about it. Many people go to baseball games in the spring and the summer. The season begins in the spring and it lasts until the middle of fall. Its a very long season.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/26_baseball_season.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/142730506&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '26. It’s baseball season.'}"
"My son, Kevin, bought a goldfish yesterday. He went to the pet store and bought a fancy goldfish with money from his allowance. He gets a five-dollar allowance every week. He needed to buy a few other things for the fish. He bought a small aquarium, some fish food, some plastic rocks and plants, and a book about goldfish. The total bill came to $36.09. When he got home, he put water into the aquarium. He also put in the plastic rocks and the fake plants. He wanted the fish to have a beautiful place to live in. Finally, after the water was at room temperature, he put the fish into the aquarium. The goldfish looked happy to be in its new home. Its a good idea for children to have pets. They learn about responsibility, and they learn about the animal that they care for. The most popular pets are dogs, cats, and fish.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/27_My_son_bought_a_goldfish.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/143382693&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '27. My son bought a goldfish.'}"
"Kimberly has a pet rabbit. Her parents gave it to her for Easter. She was very excited to get it. She named her rabbit Edward. Kimberly has always wanted a pet rabbit. Rabbits are soft and cute. They dont make a lot of noise, and theyre fun to hold. Kimberly holds Edward all the time. Right now she keeps Edward in a large box with a bowl of water, animal bedding, and rabbit food. Kimberlys going to build a cage for the rabbit. She doesnt want him to escape. If he gets loose, he might not come back.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/28_Kimberly_has_a_pet_rabbit.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/145335938&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '28. Kimberly has a pet rabbit.'}"
"It rained all day today. The rain started early in the morning with thunder and lightning. It continued throughout the day and into the afternoon. At times it poured. There wasnt much to do but stay inside. Everything got soaked. Some areas flooded. Cars could not get through low-lying roads and streets with standing water. There was just too much water. Some homeowners experienced flooding in their basements. They needed to pump the water out of their homes. The rain finally stopped in the late afternoon. On the evening news, they said we got over two inches of rain. Some nearby areas got three inches of rain. Thats a lot of water in one day.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/29_It_rained_all_day.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/150351265&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '29. It rained all day today.'}"
"Its the end of the school year. Most schools in the United States close for the summer. They dont have air conditioning, and its too hot to be inside. Students and teachers can look forward to a summer vacation that lasts three months. Students are excited about the summer. Some students will go to summer camps. Others will go on vacation. Kids join sports groups and go to the parks and the beaches. Some kids take swimming lessons at community pools. Older kids have jobs. Its important to start saving money for college, so they find jobs at stores and restaurants. They cut lawns or babysit. Some kids help their parents on the family farm. Teachers also get jobs during the summer. Teachers salaries in the United States are not as high as they are in other industrialized countries. A summer job becomes necessary, especially for teachers who have large families to support. Nowadays, its possible for students to take classes online during the summer. They dont want to forget anything, so they continue learning. There are a lot of free programs in the areas of math, science, and English. If you want to get ahead of the other students, the summer is a good time to do that.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/30_Its_the_end_of_the_school_year.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/152319666&color=ff5500&auto_play=false&hide_related=false&show_artwork=true&show_comments=true&show_user=true&show_reposts=false', 'title': '30. It’s the end of the school year.'}"
"Oscar took his dog for a walk. He owns a very big dog named Goliath. Goliath needs a lot of exercise, so Oscar took him for a walk in the park. Oscar met lots of friendly people in the park. They asked him questions about his dog. What kind of a dog is it? Whats his name? How old is he? Oscar was glad to answer these questions. It gave him a chance to practice his English. Right away people noticed Oscars accent. They also noticed that English was a little difficult for him. He said he was from Colombia. He moved to the United States just nine months ago. They told him not to worry. Many people here speak English as a second language. Oscar was happy to hear that. If you want to meet other people, get a dog. If you already have a dog, take your dog for a walk. Its a good way to meet other people, and its a good way to practice your English.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/31_Oscar_took_his_dog_for_a_walk.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/175610649&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '31. Oscar took his dog for a walk.'}"
"Peter said goodbye to his coworkers today. This was his last day on the job. He found a new job that pays more money. ""Best of luck to you, Peter,"" said Bob. ""Were going to miss you around here,"" said Kate. ""Im happy youre leaving. I never really liked you much,"" Matt said jokingly."" Can I have your desk?""  Later, Peter and his coworkers met at the local tavern for a goodbye party. His boss was there, too. They stayed for a few hours, but then it was time to go. Peter shook hands with everyone, and then he went home to be with his family. He was very sad. Its tough to say goodbye. Peter didnt want to quit his job, but with a wife and four kids, he really needs to make more money. Everyone understands that.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/32_Saying_goodbye.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/177674339&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '32. Saying goodbye'}"
"Were giving blood at our school today. From time to time, the local hospitals need extra blood donations due to a high demand. This is one of those times. The bloodmobile will arrive in the afternoon. A bloodmobile is a large vehicle. Inside the vehicle nurses or phlebotomists take blood from blood donors. The donors sit in chairs while their blood flows into plastic bags.  Not everyone will give blood. Its voluntary. Volunteers choose to donate blood. Only students over the age of 18 can donate. Many teachers and staff will also choose to donate. Its important to find out what your blood type is when you give blood. Donated blood has to match the blood of the person who receives it. Blood is identified by the letters A, B, and O. Nurses test each persons blood before its donated. They also need to look at your drivers license or blood donors card.  The nurses want to make sure that were okay after we give blood, so theyll tell us to stick around for ten to fifteen minutes after the blood is donated. We will get something to drink and something to eat. Theres usually orange juice and cookies. It feels good to give blood. It feels good to help people who are in need. It only takes about an hour of your time, and it doesnt really hurt at all.",A1,https://www.learnamericanenglishonline.com/Reading/Blue_Level_Reading/33_We_are_giving_blood_today.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/231218356&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '33. We’re giving blood at our school today.'}"
"Stan likes to ride his bike. He rides to and from work every day, and he rides his bike on the weekend for recreation and fun. Sometimes he rides on a bike path, but more often he rides in the street along with regular traffic. Stan wears a helmet for safety, and he always signals his turns when riding in traffic. He stretches his left arm out straight when making a left turn, and he stretches his right arm out straight when making a right turn. State law in Minnesota requires that people on bikes ride on the right-hand side of the road. Also, according to state law, drivers of cars must give bicyclists at least three feet of space when passing.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/1 Stan likes to ride his bike.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/134525429&auto_play=false&hide_related=false&visual=true', 'title': '1. Stan likes to ride his bike'}"
