link,topic
https://who.medium.com/how-are-vaccines-developed-81de4863b95d,science
https://medium.com/insectsandthat/ethnoentomology-the-ties-the-bind-the-bugs-and-us-a6992d2a3c54,science
https://medium.com/@GrrlScientist/mini-giraffes-spotted-in-africa-for-the-first-time-ever-8681b62abdae,science
https://medium.com/edge-of-innovation/can-watching-sci-fi-movies-lead-to-more-responsible-and-ethical-innovation-7c993bdaa5c2,science
https://medium.com/technicity/japanese-researchers-make-the-first-ever-observation-of-live-cells-responding-to-a-magnetic-field-2d55ed6be072,science
https://vickywoodburn.medium.com/storms-from-the-sun-what-is-space-weather-and-why-should-we-care-66ed42439806,science
https://elemental.medium.com/get-to-know-your-vagus-nerve-bd6b2dc50ddb,science
https://elemental.medium.com/sars-cov-2-is-probably-becoming-endemic-what-does-that-mean-6f023b1ca0ec,science
https://medium.com/a-microbiome-scientist-at-large/you-aint-a-product-of-a-divine-creation-2e9a52bb4da4,science
https://medium.com/true-uncommon-sense/ive-learned-to-never-give-up-173bee365bcb,science
https://medium.com/age-of-awareness/what-life-is-really-like-as-a-marine-biologist-on-a-conservation-project-fbb0b12f0110,science
https://elemental.medium.com/influenza-nah-never-heard-of-it-1b6a55f99648,science
https://sidiropoulos.medium.com/maries-passion-6a412503473b,science
https://medium.com/predict/is-it-possible-to-turn-the-light-back-in-time-45fffe3d94f2,science
https://futurehuman.medium.com/an-algorithm-may-soon-help-people-make-babies-c55e2eab1625,science
https://medium.com/illumination/can-bananas-make-you-float-in-mid-air-2d5e901e69ed,science
https://rjallain.medium.com/macgyver-season-1-episode-18-science-notes-flashlight-3270fe31ff39,science
https://coronavirus.medium.com/theres-good-news-about-pfizer-s-covid-19-vaccine-8a2cb8e7a4b0,science
https://elemental.medium.com/coronavirus-mutations-could-eventually-evade-treatments-and-vaccines-227c017819fd,science
https://medium.com/marshalllab/tailoring-our-response-to-hiv-micro-epidemics-226365da1c0b,science
https://who.medium.com/how-do-vaccines-work-4eb2a63fb60a,science
https://medium.com/ubcscience/finding-the-needle-how-big-data-can-diagnose-disease-and-improve-patients-lives-291adc1f3118,science
https://medium.com/emergent-phenomena/creativity-faa39e372d63,science
https://medium.com/climate-conscious/a-lot-less-getting-wasted-how-beer-waste-is-being-turned-into-eco-products-9fa7829b08ff,science
https://maggiechua.medium.com/the-future-of-biology-biocomputing-8e1d154c5fc2,science
https://medium.com/@timventura/nick-cook-the-hunt-for-zero-point-uaps-and-the-global-call-to-action-b7e46ea44a61,science
https://medium.com/technicity/stretching-diamonds-can-give-them-new-electronic-optical-properties-8ea517f435ca,science
https://elemental.medium.com/the-key-to-balance-may-come-from-your-past-490579fc23f5,science
https://elemental.medium.com/should-people-with-an-autoimmune-condition-get-a-covid-19-vaccine-2e7df8f5359c,science
https://medium.com/technicity/astronomers-discover-previously-unknown-unusual-star-22d78fab1d59,science
https://medium.com/swlh/the-sediments-of-time-by-meave-leakey-review-fba6d8a4cc8d,science
https://futurehuman.medium.com/2020-saw-a-historic-drop-in-emissions-but-it-cant-last-63d7daf6176,science
https://medium.com/the-ascent/why-tesla-called-3-6-and-9-the-secret-of-the-universe-b308d8b77eb6,science
https://aaron-krumins.medium.com/interpreting-januaries-storming-of-the-capitol-building-with-evolutionary-biology-r-r-1ada96d5720c,science
https://medium.com/conscious-life/6-tips-for-minimizing-freelancers-regret-from-a-chronically-depressed-writer-4d5c68fc985d,freelancing
https://wonderbrad.medium.com/its-ok-to-work-for-free-but-you-shouldn-t-fff3c77c42a4,freelancing
https://medium.com/blankpage/boost-your-business-value-with-an-intangible-handbook-4c76a1739f49,freelancing
https://medium.com/arotec-digital/how-i-deal-with-difficult-clients-as-a-freelance-designer-b1dff86d241d,freelancing
https://medium.com/the-innovation/content-marketplaces-pros-and-cons-for-both-writers-and-buyers-ef723b1748c7,freelancing
https://medium.com/blankpage/no-writing-portfolio-use-guest-blogging-to-create-writing-samples-that-market-themselves-a8dfcfa83d03,freelancing
https://medium.com/falling-into-freelancing/meet-jenna-britton-coach-writer-human-design-practitioner-b38768df6f9,freelancing
https://medium.com/the-post-grad-survival-guide/what-will-your-first-year-of-freelancing-really-be-like-44d8276de263,freelancing
https://medium.com/the-post-grad-survival-guide/how-i-doubled-my-income-working-half-the-hours-a80d0d6dd923,freelancing
https://medium.com/to-the-pxint/should-you-monetise-your-passion-a55f23cd0c7c,freelancing
https://medium.com/the-book-mechanic/writing-a-book-outline-its-easier-than-you-think-5b00f44d7ef5,freelancing
https://medium.com/better-marketing/the-most-undervalued-force-for-building-a-successful-freelance-career-patience-751345411f0e,freelancing
https://writingcooperative.com/want-more-freelance-writing-income-keep-existing-clients-delighted-68ec5da38294,freelancing
https://medium.com/the-post-grad-survival-guide/3-ways-to-stand-out-in-a-sea-of-freelancers-and-get-the-job-1d2af2115e96,freelancing
https://medium.com/narrative/the-super-tweak-you-need-to-put-in-your-schedule-b653c5056463,freelancing
https://medium.com/terroir-life/so-you-want-to-start-a-food-business-2f3449d24512,freelancing
https://medium.com/the-post-grad-survival-guide/i-almost-let-health-insurance-strap-me-to-a-full-time-job-a18413412549,freelancing
https://medium.com/blankpage/the-future-of-freelancing-isnt-better-platforms-it-s-no-platforms-ae3a8228b6a9,freelancing
https://medium.com/work-today/what-the-rise-of-freelancing-platforms-tells-about-the-labor-market-b06d208c1efc,freelancing
https://medium.com/better-programming/how-to-win-your-first-clients-as-a-freelance-web-developer-cd6f299d6ef8,freelancing
https://medium.com/datadriveninvestor/6-rules-that-will-help-you-thrive-as-a-digital-nomad-a5bd0a7effba,freelancing
https://medium.com/blankpage/having-a-great-website-is-the-freelancing-equivalent-of-writing-a-great-resume-b4e84364f70a,freelancing
https://medium.com/the-innovation/5-things-mrbeast-will-teach-you-about-following-your-passion-985b5d5fbfab,freelancing
https://writingcooperative.com/outlining-vs-creative-reasoning-4-powerful-writing-techniques-for-beginners-f98daac44b1,freelancing
https://medium.com/falling-into-freelancing/the-experts-have-spoken-72d602c70208,freelancing
https://medium.com/blankpage/5-ways-to-find-clients-1dcbf48d2db1,freelancing
https://writingcooperative.com/help-ive-got-too-much-work-on-9da171b12224,freelancing
https://writingcooperative.com/how-to-build-a-freelance-writing-practice-so-you-can-quit-your-day-job-8d8d62bd13aa,freelancing
https://medium.com/illumination/top-5-biggest-mistakes-i-made-in-business-2f9c818edca5,freelancing
https://medium.com/writers-blokke/6-things-freelancers-should-do-during-down-time-7a23313e5084,freelancing
https://medium.com/illumination/steal-my-plan-for-cutting-out-these-5-toxic-clients-from-your-life-57f3a01c8c65,freelancing
https://levelup.gitconnected.com/how-i-went-from-hello-world-to-my-first-freelance-client-in-1-month-2bf56750f2bf,freelancing
https://medium.com/the-post-grad-survival-guide/your-first-year-as-a-freelancer-will-be-different-to-what-you-expect-bb7f9dbb544e,freelancing
https://medium.com/the-ascent/i-lost-my-first-big-client-because-i-refused-to-lie-6eab405c4daf,freelancing
https://medium.com/the-post-grad-survival-guide/millennials-are-the-poorest-generation-in-history-6dad452e1110,freelancing
https://kkholland.medium.com/the-scourge-of-the-saver-ee91c00e4a58,economy
https://medium.com/quickworkco/how-innovation-in-cloud-technology-is-transforming-the-banking-industry-48062f4324f3,economy
https://medium.com/slate/joe-bidens-first-covid-relief-bill-isn-t-screwing-around-4c916c7df72a,economy
https://medium.com/the-atlantic/how-the-low-minimum-wage-helps-rich-companies-8d6ba4c25790,economy
https://medium.com/business-insider/us-stocks-have-blown-past-the-rest-of-the-world-for-years-that-winning-streak-is-about-to-end-51fba8cdfba4,economy
https://medium.com/datadriveninvestor/robert-shiller-is-wrong-stocks-are-overvalued-817045428700,economy
https://medium.com/una-nca-snapshots/fast-fashions-climate-crisis-transforming-industries-with-a-circular-economy-47dd9a296843,economy
https://refonomy.medium.com/the-death-and-rebirth-of-the-high-street-fa124eebd40a,economy
https://andrewbusch.medium.com/bidens-top-5-economic-plans-1st-100-days-cfa057e5ef77,economy
https://andrewbusch.medium.com/top-5-economic-risks-for-2021-91ee37c93dec,economy
https://profstevekeen.medium.com/economic-failures-of-the-ipcc-process-e1fd6060092e,economy
https://andrewbusch.medium.com/why-stocks-rallied-during-riots-22feb29d458c,economy
https://marker.medium.com/the-bitcoin-dream-is-dead-8b621d2d7dbd,economy
https://medium.com/marshalllab/making-universal-basic-income-a-reality-just-press-print-c58918225c02,economy
https://medium.com/bigger-picture/quit-talking-about-philanthropy-acfabbc01699,economy
https://marker.medium.com/can-affirm-live-up-to-expectations-in-the-first-big-tech-ipo-of-2021-b71eca60a6b6,economy
