source_text,level,link,name,metadata
"One day Nasreddin went to town to buy new clothes. First he tried on a pair of trousers. He didn't like the trousers, so he gave them back to the shopkeeper. Then he tried a robe which had the same price as the trousers. Nasreddin was pleased with the robe, and he left the shop. Before he climbed on his donkey to ride home, the shopkeeper and the shop-assistant ran out.""You didn't pay for the robe!"" said the shopkeeper.""But I gave you the trousers in exchange for the robe, didn't I?"" replied Nasreddin.""Yes, but you didn't pay for the trousers, either!"" said the shopkeeper.""But I didn't buy the trousers,"" replied Nasreddin. ""I am not so stupid as to pay for something which I never bought.""",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/shop1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/nasreddin-goes-shopping.mp3}
"One day, Nasreddin was up on the roof of his house, mending a hole in the tiles. He had nearly finished, and he was pleased with his work. Suddenly, he heard a voice below call ""Hello!"" When he looked down, Nasreddin saw an old man in dirty clothes standing below.""What do you want?"" asked Nasreddin.""Come down and I'll tell you,"" called the man.Nasreddin was annoyed, but he was a polite man, so he put down his tools. Carefully, he climbed all the way down to the ground.""What do you want?"" he asked, when he reached the ground.""Could you spare a little money for an old beggar?"" asked the old man. Nasreddin thought for a minute.Then he said, ""Come with me."" He began climbing the ladder again. The old man followed him all the way to the top. When they were both sitting on the roof, Nasreddin turned to the beggar.""No,"" he said.",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/beggar1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/nasreddin-and-the-beggar.mp3}
"One day, a poor man, who had only one piece of bread to eat, was walking past a restaurant. There was a large pot of soup on the table. The poor man held his bread over the soup, so the steam from the soup went into the bread, and gave it a good smell. Then he ate the bread.The restaurant owner was very angry at this, and he asked the man for money, in exchange for the steam from the soup. The poor man had no money, so the restaurant owner took him to Nasreddin, who was a judge at that time. Nasreddin thought about the case for a little while.Then he took some money from his pocket. He held the coins next to the restaurant owner's ear, and shook them, so that they made a jingling noise.""What was that?"" asked the restaurant owner.""That was payment for you,"" answered Nasreddin.""What do you mean? That was just the sound of coins!"" protested the restaurant owner.""The sound of the coins is payment for the smell of the soup,"" answered Nasreddin. ""Now go back to your restaurant.""",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/smell1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/nasreddin-and-the-smell-of-soup.mp3}
"Nasreddin once had an old boat, which he used to ferry people across the river. One day, he was taking a university professor to the other side.What is the square root of 9? asked the professor.I don't know, answered Nasreddin.How do you spell elephant? asked the professor.I have no idea, replied Nasreddin.Didn't you study anything at school? demanded the professor, surprised.No, said Nasreddin.Then you wasted half your life, said the professor.Nasreddin was silent for a little while. Then he said:Can you swim?No, said the professor.Then you wasted ALL of your life, said Nasreddin. We are sinking.",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/ferry1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/nasreddin-the-ferry-man.mp3}
"One day a visitor came to Nasreddin's house. ""I am your cousin from Konya,"" he said, ""and I have brought you a duck to celebrate the visit."" Nasreddin was delighted. He asked his wife to cook the duck, and served the visitor a fine dinner. The next day another visitor arrived. ""I am the friend of the man who brought you the duck,"" he said. Nasreddin invited him in and gave him a good meal. The next day another visitor arrived, and said he was the friend of the friend of the man who had brought the duck. Again Nasreddin invited him in for a meal. However, he was getting annoyed. Visitors seemed to be using his house as a restaurant. Then another visitor came, and said he was the friend of the friend of the friend of the man who had brought the duck. Nasreddin invited him to eat dinner with him. His wife brought some soup to the table and the visitor tasted it. ""What kind of soup is this?"" asked the visitor. ""It tastes just like warm water."" ""Ah!"" said Nasreddin, ""That is the soup of the soup of the soup of the duck.""",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/visitor1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/nasreddins-visitors.mp3}
"A long time ago in China there lived a poor boy called Liang. He had no family, so he made his living by doing odd jobs for other people in his village, such as cutting wood and tending cattle. His life was difficult, but Liang was a generous boy and always willing to help people who needed it. In his heart he had a dream. He wanted to paint pictures and become a great artist. He practised drawing all the time. When he was in the forest cutting wood, he drew birds and animals with a stick. If he was looking after a farmers cows he drew on the sides of the barn. Whatever he was doing he drew – plants, animals, birds and people. He thought of nothing else except drawing, and soon he became very good at it. One night Liang dreamed that an old man gave him a paintbrush. The man said it was a magic paintbrush and Liang should use it to help people. When Liang woke up the next morning, he was surprised to see that he had a beautiful paintbrush in his hand. Liang was hungry, so he painted a bowl of rice. Suddenly the rice became real, and he ate it. Now he felt happy, so he drew a bird. The bird came to life and flew away. When Liang went into the village he met an old farmer carrying water from the river to his field. It was a long walk and the man was very tired. Liang painted a river beside the field and the river came to life. Now the farmer could easily bring the water to his crops. Soon Liang met another villager who was crying because his cow had died in the night, and there was no milk for his children. Liang drew a cow, and it came to life. The villager was overjoyed and happily began to milk his cow.From that day Liang used his paintbrush to help the people in his village. Whenever they needed something, Liang would paint it. Soon the villagers began to prosper, and word of Liangs magic paintbrush began to travel beyond the village.People asked him, Why dont you use your magic paintbrush to become rich? What else do I need? replied Liang. I feel rich because I can help.It wasnt long before a rich man who lived near the village heard about Liangs magic paintbrush, and thought he would use it to make himself richer than the emperor. This man decided to steal Liangs paintbrush. He sent some of his *thugs to Liangs home, where they captured Liang and put him in prison. The rich man took the paintbrush.The rich man wanted to show off his power so he invited some friends to his house. He drew a lot of pictures, but not one picture became real. The rich man figured there must be some special secret that he didnt know about, so he sent for Liang. When Liang stood before him he said, If you draw some pictures for me and they become real, I will let you go free. Liang knew that this rich man was not a good man. He didnt want to help, but he wanted to be free. He had an idea. He said, I will help you, but you must let me go. Paint me a golden mountain, said the rich man. I want to go there and get lots of gold. What he didnt say out loud was, And then I will be the richest man in the kingdom, richer even than the emperor himself! Liang drew a picture of the sea.Why did you draw the sea? said the rich man, I told you to draw the mountain. I want gold, not fish!	The mountain is on the other side of the sea. replied Liang. Ill show you. Liang drew the golden mountain on the other side of the sea. When the rich man saw the mountain shining in gold his eyes lit up like two yellow suns. Yes! he said, Thats much better! But the mountain is far from here. How will I get there?Ill draw you a boat to get to the mountain, said Liang. And he drew a golden dragon boat that was even bigger and more beautiful than the emperors boat. The rich man climbed aboard the boat and stood in the bow facing the golden mountain. He said to Liang, Now draw me a wind to take the boat to the mountain. Liang began to draw a wind, and the boat set sail. The rich man stretched his arms out to grab the golden mountain. Make the wind stronger so I can get there faster, he said to Liang. Liang kept drawing and the wind got stronger. Soon the wind became a terrible gale and the rich mans beautiful boat sank beneath the sea and took him down with it. People say that Liang married a beautiful girl from his village and had a big family, and they were happy all their days.* thug: a violent and rough person",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/the-magic-paintbrush1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/the-magic-paintbrush.mp3}
"Once there was a monkey who lived in a naval tree beside a river. This naval tree produced more fruit than any other tree in the jungle, and its fruit was fresher and sweeter than the fruit on all the other trees.Every day when the monkey ate this fruit, he was very happy. Not only could he eat his fill, but he could throw some fruit into the river when his friend the crocodile came by. The crocodile and the monkey spent many hours sitting on the shore of the river and talking, and in time they became best friends.The crocodile always took some fruit home to his dear wife. She loved the naval fruit so much that she became addicted to its taste and freshness. One day she thought, If the monkey eats this fruit every day, then his flesh must also taste sweet, especially his liver. Oh, I want to taste the monkeys liver. She thought about it and thought about it until she couldnt stand it any longer.Finally she said to her husband, I want to taste the monkeys liver. Please bring him home, so I can satisfy my hunger.The crocodile was shocked! You want to eat the monkeys liver? But . . . hes my friend! I love him. And hes so generous to us. My dear, its impossible.The lady crocodile became angry. She demanded that he bring the monkey to her. She demanded that he let her taste the monkeys liver. Otherwise she would leave.The crocodile was torn apart. He loved his wife, and didnt want to lose her. He loved his friend, and didnt want to lose him. Why did he have to make this difficult choice?In the end, he decided to lose his monkey friend. With a heavy heart, he swam slowly back across the river and sat under the naval tree. Oh Monkey, he called, Its a lovely night, and I feel like going for a ride on the river. Why dont you come along? I could show you the beauty of the river.I dont think so, said the monkey. I dont think thats a good idea. And anyway, I cant swim, and Im afraid of the water.I am the king of the river. You dont need to be afraid when you ride on my back. Besides, weve been friends for a long time. What a shame it would be if you cant trust me by now.The monkey thought for a minute. Perhaps the crocodile was right. Who can you trust, if not your friends? OK, he said, Ill come with you. He jumped onto the crocodiles back, and they sailed into the river.It was a wonderful ride, and the monkey was really happy, but the crocodile was quiet, and deep in thought. Whats the matter? asked the monkey.The crocodile almost burst into tears. Im sorry, my friend. I lied to you. I am not doing this to entertain you. Rather, I am taking you to my wife. She wants to eat your liver.Eat my liver!! The monkey was astonished. Why does she want to eat my liver?She knows that you eat the fruit of the naval tree every day. She thinks that your liver must be very sweet and tender, so she wants to eat it.I see, said the monkey. He saw that his life was in danger. He thought for a minute. My friend, dont feel bad on my account, he said. I would be honored to give my liver to your wife. But you should have told me about this before we left the naval tree.Why? asked the crocodile.Well, I always wash my liver in the river and then hang it on a branch of the tree.Oh?If you take me back to the tree, Ill get it for you. Then you can take it to your wife.The crocodile swam quickly back to the naval tree. When he got to the shore, the monkey jumped off his back and climbed up the tree. Hah! Crocodile! Dont you know that I cant give you my liver? This has been a good lesson to me about trust.",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/the-monkey-and-the-crocodile1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/the-monkey-and-the-crocodile.mp3}
"Raven was bored. He was walking along the beach in Haida Gwaii, looking for some new way to amuse himself. As he walked along the beach, the blue ocean in front of him and the green forest behind him didnt seem interesting. Raven wanted to play, but there was no one to play with.Then he heard a strange sound, unlike any sound he knew. He looked up and down the beach. Where was it coming from? As he walked he noticed a large white clamshell lying in the sand. Inside the clamshell were tiny creatures, unlike any he had seen before. Raven bent down to get a closer look. The creatures seemed afraid of him, so he began to coax them in a gentle voice, Come out. Come out. Dont be afraid. I wont hurt you. A few of the creatures came out of the clamshell. They were very different from Raven. They had no feathers, no wings, and no beaks. Like him, they walked on two legs, but they had arms, faces with mouths, and black hair. They spoke to each other in a language that Raven didnt understand. These tiny creatures were the first humans.Raven enjoyed watching these humans play and explore the world. After a while, when he was beginning to feel bored again, he noticed that these humans were only men. There were no women. Raven had an idea. He wondered if he could find some women. He searched for a long time. Then he saw some *chitons. He opened one of the chitons and found some lovely, tiny women. He brought the women to the men.Raven enjoyed watching the behaviour of the men and women. He saw them begin to pair off and have children. The human families moved to other parts of the island. Since that day, many generations of humans have grown and flourished, and Raven has never been bored. * Chiton: a large sea shell",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/raven-and-the-first-people1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/raven-and-the-first-people.mp3}
"In the beginning there was no light in the world, because an old magician kept it hidden in a box inside his house. Raven, who was always hungry, didnt like the darkness because it was difficult to find food. One day he was looking for food near the old magicians house. He heard a voice saying, I have a box, and inside this box is another box, and inside this there is another box, and inside the smallest box is all the light in the world. Raven decided to steal the light.Raven waited until the old mans daughter went down to the river to collect water. Just as she was dipping her basket into the river, he changed himself into a *hemlock needle. The needle floated into her basket. When the girl drank some water, she swallowed Raven too. Inside the girls belly Raven took the form of a human baby. He grew and grew, and in time she gave birth to a funny looking child with black eyes and a big nose. The old man loved his grandson so much that he gave in to the childs every wish. Raven became spoilt and greedy. He was bored with all his toys, and wanted to play with the box that held the light. Finally the grandfather opened the box and tossed the glowing ball of light to Raven.As soon as Raven caught the light, he immediately changed into his bird form. Holding the light in his beak, he flew up the chimney hole into the dark world. The magician was angry. He wanted to get the light back into his box. He flew after Raven.The light was heavy in Raven's beak, and he was getting tired. The magician was coming closer. Raven broke off some pieces of the light and threw them into the sky. They became the stars. The magician was still coming closer, so Raven broke off another piece of the light and threw it into the sky. It became the moon. Finally Raven became so tired that he tossed the last and biggest piece of the light into the sky. It became the sun; and that is how daylight came to the world.* hemlock needle: the needle-shaped leaf of an evergreen tree",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/raven-steals-the-light1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/raven-steals-the-light.mp3}
"Sedna was a beautiful Inuit girl who didnt want to get married. Many hunters wanted to marry her, but she refused their offers. Her father scolded her, saying, I am getting older, and soon you will need a good husband who can provide you with food and furs. You must marry the next hunter who asks for you. Sedna still wasnt interested.Soon a young hunter from a distant place came to her fathers camp . He was dressed in warm furs, and spoke in a soft voice. He promised to provide a good home and plenty of animals for food and clothing. Although he kept his face hidden under his hood, Sedna was very impressed with him, so she agreed to marry him.Sedna got into her husbands kayak and travelled with him to her new home. When they arrived at his island, she saw that her home was nothing but some sticks and bits of moss and feathers clinging to a large rock. Her husband took off his hood, and she realized that he was not a man, but an evil raven. He never hunted, he only caught fish. Sedna was cold, lonely, hungry, and very unhappy. Every day she cried for her father to come and save her. Her father heard her cries and decided to rescue her. He paddled his kayak to the island where she was living. On their way home, Sedna looked back and saw that the raven was following them. He was gaining on them quickly. As the raven came close, her father took his paddle and struck the bird, who had to fall back. Then the raven flapped his powerful wings at the ocean and caused a huge storm to blow up. When her father saw that their lives were in danger, he became afraid for his own life. He threw Sedna over the side of the kayak. Sedna tried to save herself. She grabbed onto the kayak with her fingers, but her father took his paddle and beat at her fingers until they broke off. As they sank into the ocean, her fingers turned into seals and fish. Again, Sedna grabbed the kayak with her hands, but her father took his paddle and beat her hands until they also fell into the water. As they sank into the ocean, her hands turned into whales and walrus. Sedna also sank into the ocean.Sedna lives at the bottom of the ocean. She is the goddess of the sea. She is the one who provides animals for the hunters, but only when she feels generous. When she is angry, and this is often, the hunters cant find food; and the people go hungry.",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/sedna-the-sea-goddess1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/sedna-the-sea-goddess.mp3}
"A long time ago in Japan there lived an old farmer and his wife. The old man was kind and gentle and always had a smile for everyone he met, but his wife was cold and very bad-tempered. They had no children to help them, so as they got older, they had to work even harder just to survive. The old man found and tamed a little sparrow, and taught it many kinds of tricks. When he came in from the fields at the end of each day, the sparrow would welcome him home, and sing and dance for him; so in spite of his hardships the old man went to bed happy each night. One day the old man had to go far into the forest to cut wood. It was laundry day, and his wife was in a bad mood as she prepared the starch for the clothes and set it outside to cool. While she was washing the clothes, the sparrow flew down to the starch and, as the old man had taught it to, pecked at the starch until it was gone. When the old woman came to get the starch and saw that the sparrow had eaten it, she went into a rage. She grabbed the bird in one hand and with the other she picked up her scissors and cut off the tip of its tongue. Then she threw the sparrow out the door, and it flew away as fast as it could go.That night when the old man came home there was no sparrow to greet him and warm his heart. When he questioned his wife, she admitted what she had done, adding, And good riddance! That bird has always caused more work for me.The poor man was devastated. Before dawn the next morning he took off to look for his little sparrow. He wandered through fields and forests, calling, Mr. Sparrow, Mr. Sparrow, where are you now? How can I help you, my poor little tongue-cut sparrow?After a long time searching he came to a large bamboo wood, where he finally met the sparrow again. The old man ran forward to greet his little pet. They talked for a while, and the old man could see that the sparrow no longer suffered from any injury. The sparrow invited the old man home. He introduced his family and asked his wife to prepare a delicious feast. During the meal the sparrows daughters danced and sang for the old man. It was the best hospitality the old man had ever experienced! When it was time for the old man to return home, the sparrow brought out two wicker baskets, one large and one small. He said, Here is a parting gift for you. Choose the one you want.Thank you. said the old man, Since Im not as strong as I used to be, and I have a long way to go, Ill take the smaller one. So he strapped the smaller one to his back and returned home.Immediately his wife began to scold him for being away so long, and didnt stop until he opened the basket and onto their floor spilled gold and silver and all kinds of precious jewels. With the sparrows gift, they had enough to be comfortable in their old age. But the woman didnt stay happy for long. Why didnt you choose the bigger basket? she scolded. Then we could be very rich indeed and live in a bigger house and have servants. How could you be so stupid?The old woman decided to visit the sparrow. She went into the forest and walked and walked until she found the sparrows house in the bamboo wood. The sparrow and his family were not pleased to see her, but they were kinder than she, so they invited her in. She ate quickly and then called for her gift. When the two baskets were set out before her she chose the larger one. Without even thanking them she strapped it to her back and returned home. When she opened the basket a horde of demons sprang out and tormented her to death.The old man was comfortable and happy for the rest of his days.",A2,https://continuingstudies.uvic.ca/elc/studyzone/330/reading/the-tongue-cut-sparrow1,continuingstudies,{'audio_link': https://hlsvod.uvic.ca/vod/dcs/elc/studyzone/330-stories-cam/tongue-cut-sparrow.mp3}
